city,crime,ind_string,value
508,Ponta do Sol,Furto de veículo e em veículo motorizado,5,5
509,Ponta do Sol,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",5,5
510,São Vicente,Violência doméstica contra cônjuge ou análogos,5,5
511,Porto Santo,Furto de veículo e em veículo motorizado,5,5
512,Paredes de Coura,Condução sem habilitação legal,6,6
513,Ponte de Lima,Roubo por esticão e na via pública,6,6
514,Esposende,Crimes contra o Estado,6,6
515,Espinho,Crimes contra animais de companhia,6,6
516,Póvoa de Varzim,Crimes contra o Estado,6,6
517,Trofa,Roubo por esticão e na via pública,6,6
518,Boticas,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6,6
519,Tâmega e Sousa,Crimes de homicídio voluntário consumado,6,6
520,Castelo de Paiva,Condução sem habilitação legal,6,6
521,Celorico de Basto,Crimes contra animais de companhia,6,6
522,Celorico de Basto,Crimes contra o Estado,6,6
523,Baião,Condução sem habilitação legal,6,6
524,Carrazeda de Ansiães,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6,6
525,Torre de Moncorvo,Condução sem habilitação legal,6,6
526,Santa Marta de Penaguião,Ofensa à integridade física voluntária simples,6,6
527,Vila Real,Crimes contra animais de companhia,6,6
528,Armamar,Ofensa à integridade física voluntária simples,6,6
529,Moimenta da Beira,Condução sem habilitação legal,6,6
530,Sernancelhe,Furto de veículo e em veículo motorizado,6,6
531,Tabuaço,Furto de veículo e em veículo motorizado,6,6
532,Tabuaço,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6,6
533,Bragança,Roubo por esticão e na via pública,6,6
534,Castro Marim,Condução sem habilitação legal,6,6
535,Monchique,Crimes contra a vida em sociedade,6,6
536,São Brás de Alportel,Condução sem habilitação legal,6,6
537,Bombarral,Crimes contra animais de companhia,6,6
538,Estarreja,Crimes contra animais de companhia,6,6
539,Miranda do Corvo,Furto de veículo e em veículo motorizado,6,6
540,Penacova,Condução sem habilitação legal,6,6
541,Penela,Furto de veículo e em veículo motorizado,6,6
542,Penela,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6,6
543,Soure,Condução sem habilitação legal,6,6
544,Vila Nova de Poiares,Condução sem habilitação legal,6,6
545,Alvaiázere,Ofensa à integridade física voluntária simples,6,6
546,Ansião,Crimes contra o Estado,6,6
547,Figueiró dos Vinhos,Ofensa à integridade física voluntária simples,6,6
548,Santa Comba Dão,Crimes contra o Estado,6,6
549,Tondela,Crimes contra animais de companhia,6,6
550,Vila Nova de Paiva,Crimes previstos em legislação avulsa,6,6
551,Oleiros,Violência doméstica contra cônjuge ou análogos,6,6
552,Proença-a-Nova,Furto de veículo e em veículo motorizado,6,6
553,Vila de Rei,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6,6
554,Abrantes,Crimes contra animais de companhia,6,6
555,Alcanena,Crimes contra o Estado,6,6
556,Constância,Violência doméstica contra cônjuge ou análogos,6,6
557,Mação,Crimes previstos em legislação avulsa,6,6
558,Vila Nova da Barquinha,Ofensa à integridade física voluntária simples,6,6
559,Ourém,Crimes contra animais de companhia,6,6
560,Figueira de Castelo Rodrigo,Condução sem habilitação legal,6,6
561,Gouveia,Crimes contra o Estado,6,6
562,Sabugal,Condução sem habilitação legal,6,6
563,Cascais,Crimes contra a identidade cultural e integridade pessoal,6,6
564,Santiago do Cacém,Crimes contra animais de companhia,6,6
565,Sines,Crimes contra animais de companhia,6,6
566,Sines,Roubo por esticão e na via pública,6,6
567,Aljustrel,Furto de veículo e em veículo motorizado,6,6
568,Almodôvar,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6,6
569,Beja,Crimes contra animais de companhia,6,6
570,Cuba,Condução sem habilitação legal,6,6
571,Ferreira do Alentejo,Crimes contra o Estado,6,6
572,Vidigueira,Condução sem habilitação legal,6,6
573,Azambuja,Crimes contra animais de companhia,6,6
574,Almeirim,Roubo por esticão e na via pública,6,6
575,Salvaterra de Magos,Crimes contra animais de companhia,6,6
576,Alter do Chão,Ofensa à integridade física voluntária simples,6,6
577,Alter do Chão,Condução sem habilitação legal,6,6
578,Arronches,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6,6
579,Crato,Furto de veículo e em veículo motorizado,6,6
580,Crato,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6,6
581,Monforte,Ofensa à integridade física voluntária simples,6,6
582,Nisa,Condução sem habilitação legal,6,6
583,Alandroal,Violência doméstica contra cônjuge ou análogos,6,6
584,Alandroal,Furto de veículo e em veículo motorizado,6,6
585,Estremoz,Crimes contra o Estado,6,6
586,Montemor-o-Novo,Crimes contra animais de companhia,6,6
587,Mourão,Crimes contra animais de companhia,6,6
588,Mourão,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6,6
589,Vila Viçosa,Crimes contra o Estado,6,6
590,Nordeste,Furto de veículo e em veículo motorizado,6,6
591,Madalena,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6,6
592,São Roque do Pico,Crimes contra animais de companhia,6,6
593,Corvo,Crimes contra o património,6,6
594,Calheta,Condução sem habilitação legal,6,6
595,Funchal,Crimes contra a identidade cultural e integridade pessoal,6,6
596,Ribeira Brava,Crimes previstos em legislação avulsa,6,6
597,Ribeira Brava,Condução sem habilitação legal,6,6
598,Santana,Furto de veículo e em veículo motorizado,6,6
599,Ponte de Lima,Crimes contra animais de companhia,7,7
600,Cabeceiras de Basto,Crimes previstos em legislação avulsa,7,7
601,Póvoa de Lanhoso,Crimes contra animais de companhia,7,7
602,Vieira do Minho,Condução sem habilitação legal,7,7
603,Mondim de Basto,Ofensa à integridade física voluntária simples,7,7
604,Arouca,Crimes contra o Estado,7,7
605,Póvoa de Varzim,Condução sem habilitação legal,7,7
606,Vila Nova de Gaia,Crimes contra a identidade cultural e integridade pessoal,7,7
607,Boticas,Violência doméstica contra cônjuge ou análogos,7,7
608,Montalegre,Furto de veículo e em veículo motorizado,7,7
609,Valpaços,Crimes contra o Estado,7,7
610,Castelo de Paiva,Crimes contra o Estado,7,7
611,Felgueiras,Roubo por esticão e na via pública,7,7
612,Penafiel,Crimes contra animais de companhia,7,7
613,Freixo de Espada à Cinta,Violência doméstica contra cônjuge ou análogos,7,7
614,Murça,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",7,7
615,Lamego,Condução sem habilitação legal,7,7
616,Sernancelhe,Ofensa à integridade física voluntária simples,7,7
617,Sernancelhe,Crimes previstos em legislação avulsa,7,7
618,Tabuaço,Ofensa à integridade física voluntária simples,7,7
619,Tabuaço,Crimes contra a vida em sociedade,7,7
620,Macedo de Cavaleiros,Crimes previstos em legislação avulsa,7,7
621,Miranda do Douro,Ofensa à integridade física voluntária simples,7,7
622,Vila Flor,Condução sem habilitação legal,7,7
623,Vinhais,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",7,7
624,Olhão,Crimes contra animais de companhia,7,7
625,Tavira,Crimes contra animais de companhia,7,7
627,Albergaria-a-Velha,Crimes contra animais de companhia,7,7
628,Estarreja,Roubo por esticão e na via pública,7,7
629,Coimbra,Crimes contra a identidade cultural e integridade pessoal,7,7
630,Figueira da Foz,Crimes contra animais de companhia,7,7
631,Góis,Crimes previstos em legislação avulsa,7,7
632,Vila Nova de Poiares,Furto de veículo e em veículo motorizado,7,7
633,Castanheira de Pêra,Crimes contra a integridade física,7,7
634,Figueiró dos Vinhos,Condução sem habilitação legal,7,7
635,Pedrógão Grande,Crimes previstos em legislação avulsa,7,7
636,Porto de Mós,Crimes contra animais de companhia,7,7
637,Viseu Dão Lafões,Crimes contra a identidade cultural e integridade pessoal,7,7
638,Carregal do Sal,Furto de veículo e em veículo motorizado,7,7
639,Nelas,Crimes contra o Estado,7,7
640,Santa Comba Dão,Condução sem habilitação legal,7,7
641,São Pedro do Sul,Condução sem habilitação legal,7,7
642,Penamacor,Violência doméstica contra cônjuge ou análogos,7,7
643,Sertã,Crimes contra o Estado,7,7
644,Abrantes,Crimes contra o Estado,7,7
645,Constância,Crimes contra a vida em sociedade,7,7
646,Ourém,Roubo por esticão e na via pública,7,7
647,Belmonte,Condução sem habilitação legal,7,7
648,Fundão,Roubo por esticão e na via pública,7,7
649,Almeida,Furto de veículo e em veículo motorizado,7,7
650,Manteigas,Violência doméstica contra cônjuge ou análogos,7,7
651,Pinhel,Crimes contra o Estado,7,7
652,Alcácer do Sal,Condução sem habilitação legal,7,7
653,Barrancos,Ofensa à integridade física voluntária simples,7,7
654,Barrancos,Crimes previstos em legislação avulsa,7,7
655,Cuba,Crimes previstos em legislação avulsa,7,7
656,Moura,Crimes contra animais de companhia,7,7
657,Ourique,Violência doméstica contra cônjuge ou análogos,7,7
658,Lezíria do Tejo,Crimes contra a identidade cultural e integridade pessoal,7,7
659,Chamusca,Condução sem habilitação legal,7,7
660,Rio Maior,Roubo por esticão e na via pública,7,7
661,Alter do Chão,Violência doméstica contra cônjuge ou análogos,7,7
662,Arronches,Ofensa à integridade física voluntária simples,7,7
663,Avis,Furto de veículo e em veículo motorizado,7,7
664,Crato,Violência doméstica contra cônjuge ou análogos,7,7
665,Crato,Ofensa à integridade física voluntária simples,7,7
666,Fronteira,Crimes contra a vida em sociedade,7,7
667,Fronteira,Condução sem habilitação legal,7,7
668,Arraiolos,Ofensa à integridade física voluntária simples,7,7
669,Viana do Alentejo,Furto de veículo e em veículo motorizado,7,7
670,Lagoa,Roubo por esticão e na via pública,7,7
671,Povoação,Crimes previstos em legislação avulsa,7,7
672,Angra do Heroísmo,Roubo por esticão e na via pública,7,7
673,Lajes do Pico,Violência doméstica contra cônjuge ou análogos,7,7
674,Madalena,Furto de veículo e em veículo motorizado,7,7
675,Santa Cruz das Flores,Crimes contra animais de companhia,7,7
679,Calheta,Violência doméstica contra cônjuge ou análogos,7,7
680,Câmara de Lobos,Crimes contra animais de companhia,7,7
681,Porto Moniz,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",7,7
682,Ribeira Brava,Crimes contra animais de companhia,7,7
683,São Vicente,Condução sem habilitação legal,7,7
684,Paredes de Coura,Crimes previstos em legislação avulsa,8,8
685,Valença,Crimes contra o Estado,8,8
686,Terras de Bouro,Crimes previstos em legislação avulsa,8,8
687,Vila Verde,Crimes contra animais de companhia,8,8
688,Mondim de Basto,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",8,8
689,Arouca,Crimes contra animais de companhia,8,8
690,São João da Madeira,Crimes contra animais de companhia,8,8
691,Valongo,Crimes contra animais de companhia,8,8
692,Valpaços,Crimes contra animais de companhia,8,8
693,Valpaços,Furto de veículo e em veículo motorizado,8,8
694,Vila Nova de Foz Côa,Condução sem habilitação legal,8,8
695,Peso da Régua,Crimes contra o Estado,8,8
696,Armamar,Furto de veículo e em veículo motorizado,8,8
697,São João da Pesqueira,Furto de veículo e em veículo motorizado,8,8
698,São João da Pesqueira,Condução sem habilitação legal,8,8
699,Sernancelhe,Crimes contra a vida em sociedade,8,8
700,Bragança,Crimes contra animais de companhia,8,8
701,Miranda do Douro,Crimes previstos em legislação avulsa,8,8
702,Aljezur,Crimes contra o Estado,8,8
703,Faro,Crimes contra a identidade cultural e integridade pessoal,8,8
704,Alcobaça,Crimes contra animais de companhia,8,8
705,Bombarral,Crimes contra o Estado,8,8
706,Caldas da Rainha,Crimes contra animais de companhia,8,8
707,Óbidos,Crimes contra o Estado,8,8
708,Cadaval,Crimes contra o Estado,8,8
709,Anadia,Crimes contra animais de companhia,8,8
710,Estarreja,Crimes contra o Estado,8,8
711,Murtosa,Crimes contra o Estado,8,8
712,Ovar,Crimes contra animais de companhia,8,8
713,Miranda do Corvo,Condução sem habilitação legal,8,8
714,Penela,Violência doméstica contra cônjuge ou análogos,8,8
715,Mortágua,Furto de veículo e em veículo motorizado,8,8
716,Mortágua,Condução sem habilitação legal,8,8
718,Castro Daire,Furto de veículo e em veículo motorizado,8,8
719,Penalva do Castelo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",8,8
720,São Pedro do Sul,Crimes previstos em legislação avulsa,8,8
721,Vouzela,Furto de veículo e em veículo motorizado,8,8
722,Penamacor,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",8,8
723,Sertã,Crimes contra animais de companhia,8,8
724,Vila de Rei,Violência doméstica contra cônjuge ou análogos,8,8
725,Entroncamento,Crimes contra o Estado,8,8
726,Sardoal,Ofensa à integridade física voluntária simples,8,8
727,Belmonte,Crimes previstos em legislação avulsa,8,8
728,Figueira de Castelo Rodrigo,Crimes previstos em legislação avulsa,8,8
729,Mêda,Violência doméstica contra cônjuge ou análogos,8,8
730,Sabugal,Furto de veículo e em veículo motorizado,8,8
731,Alcochete,Crimes contra animais de companhia,8,8
732,Santiago do Cacém,Roubo por esticão e na via pública,8,8
733,Almodôvar,Violência doméstica contra cônjuge ou análogos,8,8
734,Almeirim,Crimes contra animais de companhia,8,8
735,Alter do Chão,Crimes previstos em legislação avulsa,8,8
736,Castelo de Vide,Ofensa à integridade física voluntária simples,8,8
737,Castelo de Vide,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",8,8
738,Fronteira,Crimes previstos em legislação avulsa,8,8
739,Monforte,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",8,8
740,Nisa,Crimes contra o Estado,8,8
741,Alandroal,Crimes contra a vida em sociedade,8,8
742,Mourão,Violência doméstica contra cônjuge ou análogos,8,8
743,Mourão,Furto de veículo e em veículo motorizado,8,8
744,Viana do Alentejo,Ofensa à integridade física voluntária simples,8,8
745,Vila do Porto,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",8,8
746,Lajes do Pico,Ofensa à integridade física voluntária simples,8,8
747,São Roque do Pico,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",8,8
748,Horta,Condução sem habilitação legal,8,8
749,Santa Cruz das Flores,Crimes contra o Estado,8,8
750,Calheta,Crimes previstos em legislação avulsa,8,8
751,Ponta do Sol,Violência doméstica contra cônjuge ou análogos,8,8
752,Porto Moniz,Crimes contra a integridade física,8,8
753,Santana,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",8,8
754,São Vicente,Crimes previstos em legislação avulsa,8,8
755,Oliveira de Azeméis,Crimes contra animais de companhia,9,9
756,Paredes,Crimes contra animais de companhia,9,9
757,Ribeira de Pena,Violência doméstica contra cônjuge ou análogos,9,9
758,Ribeira de Pena,Furto de veículo e em veículo motorizado,9,9
759,Vila Pouca de Aguiar,Ofensa à integridade física voluntária simples,9,9
760,Penafiel,Roubo por esticão e na via pública,9,9
761,Sabrosa,Furto de veículo e em veículo motorizado,9,9
762,Armamar,Violência doméstica contra cônjuge ou análogos,9,9
763,Armamar,Crimes contra a vida em sociedade,9,9
764,Penedono,Crimes contra a integridade física,9,9
765,São João da Pesqueira,Crimes previstos em legislação avulsa,9,9
766,Mogadouro,Condução sem habilitação legal,9,9
767,Vimioso,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",9,9
768,Algarve,Crimes de homicídio voluntário consumado,9,9
769,Algarve,Crimes de homicídio voluntário consumado,9,9
770,Alcoutim,Ofensa à integridade física voluntária simples,9,9
771,Castro Marim,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",9,9
772,Silves,Crimes contra animais de companhia,9,9
773,Vila Real de Santo António,Roubo por esticão e na via pública,9,9
774,Arruda dos Vinhos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",9,9
775,Cantanhede,Crimes contra o Estado,9,9
776,Góis,Ofensa à integridade física voluntária simples,9,9
